========= Job started  at Wed Mar 25 11:16:22 CET 2026 ==========
My jobid: 4586711
My array id: 1
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
['Ni', 'Cu', 'Rh', 'Ir', 'Pd', 'Pt', 'Au', 'Ag']
CHGNet v0.3.0 initialized with 412,525 parameters
CHGNet will run on cuda
      Step     Time          Energy          fmax
BFGS:   10 11:39:29     -366.873230        1.162001
BFGS:   11 11:39:30     -367.475128        0.713876
BFGS:   12 11:39:30     -367.838928        0.952023
BFGS:   13 11:39:30     -368.130615        0.932413
BFGS:   14 11:39:30     -368.496002        0.678852
BFGS:   15 11:39:30     -368.789124        0.617808
BFGS:   16 11:39:30     -368.984161        0.562555
BFGS:   17 11:39:30     -369.083588        0.446957
BFGS:   18 11:39:30     -369.187805        0.363162
BFGS:   19 11:39:30     -369.290802        0.366483
BFGS:   20 11:39:30     -369.353546        0.267233
BFGS:   21 11:39:30     -369.386108        0.238291
BFGS:   22 11:39:30     -369.420959        0.273710
BFGS:   23 11:39:31     -369.462250        0.266254
BFGS:   24 11:39:31     -369.494904        0.178312
BFGS:   25 11:39:31     -369.513885        0.182100
BFGS:   26 11:39:31     -369.529907        0.195482
BFGS:   27 11:39:31     -369.550598        0.204589
BFGS:   28 11:39:31     -369.573486        0.199485
BFGS:   29 11:39:31     -369.594604        0.183181
BFGS:   30 11:39:31     -369.610199        0.172553
BFGS:   31 11:39:31     -369.630005        0.197184
BFGS:   32 11:39:31     -369.661163        0.227758
BFGS:   33 11:39:31     -369.700684        0.213823
BFGS:   34 11:39:31     -369.741028        0.236493
BFGS:   35 11:39:32     -369.775848        0.237477
BFGS:   36 11:39:32     -369.810303        0.248379
BFGS:   37 11:39:32     -369.856659        0.201326
BFGS:   38 11:39:32     -369.904205        0.220719
BFGS:   39 11:39:32     -369.944000        0.265715
BFGS:   40 11:39:32     -369.979065        0.248018
BFGS:   41 11:39:32     -370.014526        0.223639
BFGS:   42 11:39:32     -370.062073        0.253613
BFGS:   43 11:39:32     -370.099823        0.224589
BFGS:   44 11:39:32     -370.130829        0.216263
BFGS:   45 11:39:32     -370.155090        0.213373
BFGS:   46 11:39:32     -370.188660        0.185845
BFGS:   47 11:39:33     -370.216919        0.197024
BFGS:   48 11:39:33     -370.233948        0.169821
BFGS:   49 11:39:33     -370.245178        0.110261
BFGS:   50 11:39:33     -370.254578        0.111882
BFGS:   51 11:39:33     -370.265015        0.108193
BFGS:   52 11:39:33     -370.272217        0.078247
BFGS:   53 11:39:33     -370.276550        0.071598
BFGS:   54 11:39:33     -370.279144        0.069141
BFGS:   55 11:39:33     -370.283142        0.063735
BFGS:   56 11:39:33     -370.286041        0.052365
BFGS:   57 11:39:33     -370.288025        0.046522
      Step     Time          Energy          fmax
BFGS:    0 11:39:33     -341.351837        2.243074
BFGS:    1 11:39:34     -342.287628        2.142210
BFGS:    2 11:39:34     -346.490662        1.444256
BFGS:    3 11:39:34     -347.162537        3.801906
BFGS:    4 11:39:34     -347.966248        2.249928
BFGS:    5 11:39:34     -349.106842        1.058309
BFGS:    6 11:39:34     -349.741821        0.914018
BFGS:    7 11:39:34     -350.010620        0.883449
BFGS:    8 11:39:34     -350.811401        1.007399
BFGS:    9 11:39:34     -351.261169        0.869720
BFGS:   10 11:39:34     -351.576904        0.703767
BFGS:   11 11:39:34     -351.839905        0.912091
BFGS:   12 11:39:34     -352.187897        0.892832
BFGS:   13 11:39:35     -352.461304        0.733323
BFGS:   14 11:39:35     -352.604858        0.416346
BFGS:   15 11:39:35     -352.714203        0.512518
BFGS:   16 11:39:35     -352.836243        0.608008
BFGS:   17 11:39:35     -352.949432        0.624997
BFGS:   18 11:39:35     -353.051514        0.510977
BFGS:   19 11:39:35     -353.105194        0.264906
BFGS:   20 11:39:35     -353.146729        0.344999
BFGS:   21 11:39:35     -353.190063        0.314309
BFGS:   22 11:39:35     -353.232666        0.251527
BFGS:   23 11:39:35     -353.253906        0.206706
BFGS:   24 11:39:35     -353.272003        0.219889
BFGS:   25 11:39:36     -353.290649        0.219526
BFGS:   26 11:39:36     -353.306458        0.205621
BFGS:   27 11:39:36     -353.317780        0.148245
BFGS:   28 11:39:36     -353.327240        0.150108
BFGS:   29 11:39:36     -353.336548        0.154954
BFGS:   30 11:39:36     -353.347046        0.147154
BFGS:   31 11:39:36     -353.354553        0.107583
BFGS:   32 11:39:36     -353.359985        0.130349
BFGS:   33 11:39:36     -353.366394        0.129577
BFGS:   34 11:39:36     -353.374420        0.164054
BFGS:   35 11:39:36     -353.384827        0.185317
BFGS:   36 11:39:36     -353.392517        0.138085
BFGS:   37 11:39:37     -353.398865        0.113711
BFGS:   38 11:39:37     -353.407166        0.160730
BFGS:   39 11:39:37     -353.418549        0.212208
BFGS:   40 11:39:37     -353.433777        0.202360
BFGS:   41 11:39:37     -353.448059        0.138006
BFGS:   42 11:39:37     -353.461029        0.141295
BFGS:   43 11:39:37     -353.475739        0.169868
BFGS:   44 11:39:37     -353.492126        0.203629
BFGS:   45 11:39:37     -353.506592        0.187455
BFGS:   46 11:39:37     -353.517853        0.154315
BFGS:   47 11:39:37     -353.528076        0.177336
BFGS:   48 11:39:37     -353.539581        0.188373
BFGS:   49 11:39:38     -353.552429        0.203375
BFGS:   50 11:39:38     -353.562317        0.133876
BFGS:   51 11:39:38     -353.571564        0.128755
BFGS:   52 11:39:38     -353.580475        0.141722
BFGS:   53 11:39:38     -353.591766        0.162804
BFGS:   54 11:39:38     -353.600342        0.143945
BFGS:   55 11:39:38     -353.606720        0.092766
BFGS:   56 11:39:38     -353.612610        0.107783
BFGS:   57 11:39:38     -353.619232        0.115522
BFGS:   58 11:39:38     -353.625702        0.123298
BFGS:   59 11:39:38     -353.630463        0.086024
BFGS:   60 11:39:38     -353.634003        0.084794
BFGS:   61 11:39:39     -353.637085        0.069493
BFGS:   62 11:39:39     -353.640015        0.078076
BFGS:   63 11:39:39     -353.641876        0.053512
BFGS:   64 11:39:39     -353.643127        0.053583
BFGS:   65 11:39:39     -353.644470        0.058860
BFGS:   66 11:39:39     -353.646118        0.088768
BFGS:   67 11:39:39     -353.647614        0.088956
BFGS:   68 11:39:39     -353.648621        0.063182
BFGS:   69 11:39:39     -353.649567        0.041250
      Step     Time          Energy          fmax
BFGS:    0 11:39:39     -350.890381        2.291911
BFGS:    1 11:39:39     -351.542145        2.253543
BFGS:    2 11:39:39     -354.678558        1.978477
BFGS:    3 11:39:39     -356.350647        2.162881
BFGS:    4 11:39:40     -357.217407        2.560366
BFGS:    5 11:39:40     -358.438873        2.158984
BFGS:    6 11:39:40     -359.774902        1.788743
BFGS:    7 11:39:40     -361.010742        1.495396
BFGS:    8 11:39:40     -361.707733        1.257470
BFGS:    9 11:39:40     -362.419312        1.480574
BFGS:   10 11:39:40     -363.254211        1.330071
BFGS:   11 11:39:40     -363.931183        0.910448
BFGS:   12 11:39:40     -364.435852        1.066328
BFGS:   13 11:39:40     -364.814301        1.078373
BFGS:   14 11:39:40     -365.294006        0.921145
BFGS:   15 11:39:40     -365.615784        0.731296
BFGS:   16 11:39:41     -365.859192        0.595283
BFGS:   17 11:39:41     -365.969666        0.544911
BFGS:   18 11:39:41     -366.064453        0.413689
BFGS:   19 11:39:41     -366.178253        0.445675
BFGS:   20 11:39:41     -366.246704        0.378007
BFGS:   21 11:39:41     -366.287994        0.302459
BFGS:   22 11:39:41     -366.327515        0.324387
BFGS:   23 11:39:41     -366.367462        0.285950
BFGS:   24 11:39:41     -366.407257        0.242371
BFGS:   25 11:39:41     -366.432709        0.204565
BFGS:   26 11:39:41     -366.455017        0.236388
BFGS:   27 11:39:42     -366.481506        0.259937
BFGS:   28 11:39:42     -366.513031        0.262975
BFGS:   29 11:39:42     -366.543640        0.294178
BFGS:   30 11:39:42     -366.570465        0.263917
BFGS:   31 11:39:42     -366.608582        0.295842
BFGS:   32 11:39:42     -366.650024        0.298411
BFGS:   33 11:39:42     -366.692200        0.270542
BFGS:   34 11:39:42     -366.724976        0.231432
BFGS:   35 11:39:42     -366.758759        0.234509
BFGS:   36 11:39:42     -366.804718        0.280639
BFGS:   37 11:39:42     -366.866699        0.327005
BFGS:   38 11:39:42     -366.926270        0.335458
BFGS:   39 11:39:43     -366.977509        0.307376
BFGS:   40 11:39:43     -367.021393        0.340149
BFGS:   41 11:39:43     -367.081879        0.350920
BFGS:   42 11:39:43     -367.142975        0.293097
BFGS:   43 11:39:43     -367.193970        0.335491
BFGS:   44 11:39:43     -367.235229        0.264865
BFGS:   45 11:39:43     -367.269012        0.265917
BFGS:   46 11:39:43     -367.303680        0.290851
BFGS:   47 11:39:43     -367.336914        0.253115
BFGS:   48 11:39:43     -367.361908        0.253636
BFGS:   49 11:39:43     -367.374573        0.204157
BFGS:   50 11:39:43     -367.391602        0.161949
BFGS:   51 11:39:44     -367.407074        0.196416
BFGS:   52 11:39:44     -367.421692        0.210625
BFGS:   53 11:39:44     -367.432037        0.166564
BFGS:   54 11:39:44     -367.440735        0.122835
BFGS:   55 11:39:44     -367.451050        0.125145
BFGS:   56 11:39:44     -367.458252        0.093208
BFGS:   57 11:39:44     -367.462677        0.092067
BFGS:   58 11:39:44     -367.465118        0.087232
BFGS:   59 11:39:44     -367.468689        0.102260
BFGS:   60 11:39:44     -367.472076        0.085115
BFGS:   61 11:39:44     -367.474884        0.078160
BFGS:   62 11:39:45     -367.476990        0.058789
BFGS:   63 11:39:45     -367.478851        0.066454
BFGS:   64 11:39:45     -367.481201        0.064940
BFGS:   65 11:39:45     -367.483093        0.049287
      Step     Time          Energy          fmax
BFGS:    0 11:39:45     -313.611572        1.530210
BFGS:    1 11:39:45     -314.136017        1.511772
BFGS:    2 11:39:45     -317.447449        1.226947
BFGS:    3 11:39:45     -317.858704        1.953019
BFGS:    4 11:39:45     -318.223755        1.229038
BFGS:    5 11:39:45     -318.654877        1.028192
BFGS:    6 11:39:45     -319.485504        0.917616
BFGS:    7 11:39:45     -319.709473        0.897890
BFGS:    8 11:39:46     -319.965607        0.796659
BFGS:    9 11:39:46     -320.423187        0.667850
BFGS:   10 11:39:46     -320.756012        0.541640
BFGS:   11 11:39:46     -320.950165        0.565955
BFGS:   12 11:39:46     -321.102081        0.497333
BFGS:   13 11:39:46     -321.230957        0.493109
BFGS:   14 11:39:46     -321.415527        0.409088
BFGS:   15 11:39:46     -321.545563        0.345456
BFGS:   16 11:39:46     -321.627838        0.367668
BFGS:   17 11:39:46     -321.676270        0.330854
BFGS:   18 11:39:46     -321.736450        0.259855
BFGS:   19 11:39:46     -321.795319        0.235774
BFGS:   20 11:39:47     -321.836182        0.236425
BFGS:   21 11:39:47     -321.859528        0.238666
BFGS:   22 11:39:47     -321.887390        0.209591
BFGS:   23 11:39:47     -321.917511        0.203670
BFGS:   24 11:39:47     -321.939697        0.177928
BFGS:   25 11:39:47     -321.951782        0.148598
BFGS:   26 11:39:47     -321.959229        0.131987
BFGS:   27 11:39:47     -321.971832        0.113208
BFGS:   28 11:39:47     -321.987762        0.106939
BFGS:   29 11:39:47     -322.004089        0.118505
BFGS:   30 11:39:47     -322.015259        0.125845
BFGS:   31 11:39:48     -322.028717        0.136425
BFGS:   32 11:39:48     -322.047699        0.149231
BFGS:   33 11:39:48     -322.073730        0.183077
BFGS:   34 11:39:48     -322.100464        0.216476
BFGS:   35 11:39:48     -322.121429        0.229177
BFGS:   36 11:39:48     -322.142426        0.188190
BFGS:   37 11:39:48     -322.171021        0.173907
BFGS:   38 11:39:48     -322.215210        0.207335
BFGS:   39 11:39:48     -322.261505        0.244395
BFGS:   40 11:39:48     -322.296143        0.264549
BFGS:   41 11:39:48     -322.329559        0.216453
BFGS:   42 11:39:49     -322.364258        0.213807
BFGS:   43 11:39:49     -322.412292        0.224842
BFGS:   44 11:39:49     -322.449188        0.243617
BFGS:   45 11:39:49     -322.474426        0.221517
BFGS:   46 11:39:49     -322.496948        0.198819
BFGS:   47 11:39:49     -322.524048        0.176832
BFGS:   48 11:39:49     -322.550049        0.134598
BFGS:   49 11:39:49     -322.569519        0.154197
BFGS:   50 11:39:49     -322.577576        0.120672
BFGS:   51 11:39:49     -322.584167        0.093161
BFGS:   52 11:39:49     -322.591461        0.069744
BFGS:   53 11:39:50     -322.597626        0.081845
BFGS:   54 11:39:50     -322.601105        0.084802
BFGS:   55 11:39:50     -322.603851        0.070248
BFGS:   56 11:39:50     -322.606995        0.054125
BFGS:   57 11:39:50     -322.610199        0.048372
      Step     Time          Energy          fmax
BFGS:    0 11:39:50     -345.777679        2.488831
BFGS:    1 11:39:50     -346.876099        2.459114
BFGS:    2 11:39:50     -352.030457        2.207910
BFGS:    3 11:39:50     -354.668884        2.264284
BFGS:    4 11:39:50     -355.435242        2.665113
BFGS:    5 11:39:50     -356.888885        2.646783
BFGS:    6 11:39:50     -358.360748        2.082886
BFGS:    7 11:39:50     -359.449402        1.432566
BFGS:    8 11:39:51     -360.333069        1.390767
BFGS:    9 11:39:51     -361.220581        1.693159
BFGS:   10 11:39:51     -362.117249        1.560204
BFGS:   11 11:39:51     -362.996490        1.274036
BFGS:   12 11:39:51     -363.796051        0.939756
BFGS:   13 11:39:51     -364.354889        0.836113
BFGS:   14 11:39:51     -364.650238        0.837985
BFGS:   15 11:39:51     -365.389893        0.891091
BFGS:   16 11:39:51     -365.617828        0.727721
BFGS:   17 11:39:51     -365.880219        0.722375
BFGS:   18 11:39:51     -366.024017        0.676047
BFGS:   19 11:39:51     -366.233429        0.423416
BFGS:   20 11:39:52     -366.349030        0.420431
BFGS:   21 11:39:52     -366.426239        0.365167
BFGS:   22 11:39:52     -366.484924        0.402000
BFGS:   23 11:39:52     -366.552277        0.239912
BFGS:   24 11:39:52     -366.598663        0.238359
BFGS:   25 11:39:52     -366.631073        0.234113
BFGS:   26 11:39:52     -366.666534        0.357101
BFGS:   27 11:39:52     -366.703918        0.359517
BFGS:   28 11:39:52     -366.743469        0.218092
BFGS:   29 11:39:52     -366.770264        0.220566
BFGS:   30 11:39:52     -366.791504        0.236931
BFGS:   31 11:39:53     -366.820099        0.284764
BFGS:   32 11:39:53     -366.849335        0.212544
BFGS:   33 11:39:53     -366.877258        0.192673
BFGS:   34 11:39:53     -366.900269        0.211237
BFGS:   35 11:39:53     -366.927246        0.274887
BFGS:   36 11:39:53     -366.958466        0.281474
BFGS:   37 11:39:53     -366.992432        0.198423
BFGS:   38 11:39:53     -367.021179        0.222989
BFGS:   39 11:39:53     -367.046875        0.280649
BFGS:   40 11:39:53     -367.077362        0.379462
BFGS:   41 11:39:53     -367.140015        0.418866
BFGS:   42 11:39:53     -367.195068        0.307636
BFGS:   43 11:39:54     -367.246796        0.295847
BFGS:   44 11:39:54     -367.289856        0.262429
BFGS:   45 11:39:54     -367.338867        0.334082
BFGS:   46 11:39:54     -367.405212        0.372723
BFGS:   47 11:39:54     -367.473419        0.324067
BFGS:   48 11:39:54     -367.528503        0.306196
BFGS:   49 11:39:54     -367.565643        0.256285
BFGS:   50 11:39:54     -367.609924        0.329753
BFGS:   51 11:39:54     -367.653625        0.262930
BFGS:   52 11:39:54     -367.683075        0.265624
BFGS:   53 11:39:54     -367.702789        0.185249
BFGS:   54 11:39:54     -367.716705        0.179168
BFGS:   55 11:39:55     -367.733154        0.174297
BFGS:   56 11:39:55     -367.749146        0.161972
BFGS:   57 11:39:55     -367.758453        0.158568
BFGS:   58 11:39:55     -367.764862        0.108711
BFGS:   59 11:39:55     -367.771942        0.107062
BFGS:   60 11:39:55     -367.779724        0.093182
BFGS:   61 11:39:55     -367.785706        0.107712
BFGS:   62 11:39:55     -367.789307        0.101685
BFGS:   63 11:39:55     -367.793182        0.069693
BFGS:   64 11:39:55     -367.797607        0.071437
BFGS:   65 11:39:55     -367.802582        0.076028
BFGS:   66 11:39:56     -367.806274        0.090119
BFGS:   67 11:39:56     -367.809387        0.084955
BFGS:   68 11:39:56     -367.813568        0.085383
BFGS:   69 11:39:56     -367.819061        0.107929
BFGS:   70 11:39:56     -367.824829        0.127295
BFGS:   71 11:39:56     -367.830475        0.109258
BFGS:   72 11:39:56     -367.835510        0.094905
BFGS:   73 11:39:56     -367.842773        0.115037
BFGS:   74 11:39:56     -367.855499        0.174097
BFGS:   75 11:39:56     -367.867798        0.183354
BFGS:   76 11:39:56     -367.887604        0.174321
BFGS:   77 11:39:56     -367.901459        0.180216
BFGS:   78 11:39:57     -367.914215        0.147190
BFGS:   79 11:39:57     -367.929718        0.146443
BFGS:   80 11:39:57     -367.946106        0.128364
BFGS:   81 11:39:57     -367.957367        0.121064
BFGS:   82 11:39:57     -367.968567        0.125123
BFGS:   83 11:39:57     -367.978516        0.132664
BFGS:   84 11:39:57     -367.992462        0.122151
BFGS:   85 11:39:57     -368.001831        0.188408
BFGS:   86 11:39:57     -368.010864        0.143277
BFGS:   87 11:39:57     -368.020386        0.113895
BFGS:   88 11:39:57     -368.035126        0.139901
BFGS:   89 11:39:58     -368.055969        0.185987
BFGS:   90 11:39:58     -368.074280        0.176093
BFGS:   91 11:39:58     -368.094788        0.194430
BFGS:   92 11:39:58     -368.116669        0.218600
BFGS:   93 11:39:58     -368.143188        0.304696
BFGS:   94 11:39:58     -368.186432        0.387079
BFGS:   95 11:39:58     -368.228729        0.282941
BFGS:   96 11:39:58     -368.278503        0.185515
BFGS:   97 11:39:58     -368.299286        0.216616
BFGS:   98 11:39:58     -368.325714        0.273713
BFGS:   99 11:39:58     -368.356934        0.235908
BFGS:  100 11:39:58     -368.401581        0.204189
BFGS:  101 11:39:59     -368.417450        0.197318
BFGS:  102 11:39:59     -368.441315        0.178780
BFGS:  103 11:39:59     -368.468323        0.170080
BFGS:  104 11:39:59     -368.500549        0.145921
BFGS:  105 11:39:59     -368.525665        0.196525
BFGS:  106 11:39:59     -368.543030        0.188195
BFGS:  107 11:39:59     -368.563538        0.173675
BFGS:  108 11:39:59     -368.593781        0.166734
BFGS:  109 11:39:59     -368.635284        0.160699
BFGS:  110 11:39:59     -368.663727        0.243607
BFGS:  111 11:39:59     -368.682312        0.216819
BFGS:  112 11:39:59     -368.718872        0.186699
BFGS:  113 11:40:00     -368.756012        0.197362
BFGS:  114 11:40:00     -368.801086        0.201879
BFGS:  115 11:40:00     -368.840759        0.212566
BFGS:  116 11:40:00     -368.868195        0.196503
BFGS:  117 11:40:00     -368.906128        0.177927
BFGS:  118 11:40:00     -368.947296        0.190728
BFGS:  119 11:40:00     -368.980560        0.249614
BFGS:  120 11:40:00     -369.007233        0.194364
BFGS:  121 11:40:00     -369.024719        0.154322
BFGS:  122 11:40:00     -369.047577        0.152884
BFGS:  123 11:40:00     -369.077454        0.144621
BFGS:  124 11:40:00     -369.097504        0.170447
BFGS:  125 11:40:00     -369.113281        0.226499
BFGS:  126 11:40:01     -369.134644        0.235676
BFGS:  127 11:40:01     -369.162933        0.203271
BFGS:  128 11:40:01     -369.190369        0.154296
BFGS:  129 11:40:01     -369.212860        0.170967
BFGS:  130 11:40:01     -369.230225        0.134812
BFGS:  131 11:40:01     -369.248535        0.138491
BFGS:  132 11:40:01     -369.271393        0.163576
BFGS:  133 11:40:01     -369.292053        0.132918
BFGS:  134 11:40:01     -369.305847        0.142972
BFGS:  135 11:40:01     -369.313141        0.132480
BFGS:  136 11:40:01     -369.321930        0.104166
BFGS:  137 11:40:01     -369.333405        0.095081
BFGS:  138 11:40:01     -369.340881        0.090973
BFGS:  139 11:40:02     -369.345398        0.092489
BFGS:  140 11:40:02     -369.350555        0.086172
BFGS:  141 11:40:02     -369.357666        0.083467
BFGS:  142 11:40:02     -369.364502        0.078697
BFGS:  143 11:40:02     -369.369995        0.087301
BFGS:  144 11:40:02     -369.375092        0.092699
BFGS:  145 11:40:02     -369.379791        0.085662
BFGS:  146 11:40:02     -369.388336        0.082988
BFGS:  147 11:40:02     -369.395935        0.082209
BFGS:  148 11:40:02     -369.402527        0.097287
BFGS:  149 11:40:02     -369.408386        0.105572
BFGS:  150 11:40:02     -369.419250        0.116220
BFGS:  151 11:40:03     -369.430420        0.124007
BFGS:  152 11:40:03     -369.455353        0.183443
BFGS:  153 11:40:03     -369.469330        0.179506
BFGS:  154 11:40:03     -369.486664        0.212437
BFGS:  155 11:40:03     -369.507446        0.161470
BFGS:  156 11:40:03     -369.528809        0.171639
BFGS:  157 11:40:03     -369.557983        0.187384
BFGS:  158 11:40:03     -369.582001        0.209986
BFGS:  159 11:40:03     -369.596436        0.158645
BFGS:  160 11:40:03     -369.611908        0.186492
BFGS:  161 11:40:03     -369.632812        0.171875
BFGS:  162 11:40:03     -369.651764        0.223611
BFGS:  163 11:40:04     -369.665833        0.224852
BFGS:  164 11:40:04     -369.676941        0.146383
BFGS:  165 11:40:04     -369.689453        0.126505
BFGS:  166 11:40:04     -369.704163        0.119373
BFGS:  167 11:40:04     -369.717285        0.134096
BFGS:  168 11:40:04     -369.724335        0.130700
BFGS:  169 11:40:04     -369.731689        0.106951
BFGS:  170 11:40:04     -369.740204        0.099521
BFGS:  171 11:40:04     -369.750122        0.103503
BFGS:  172 11:40:04     -369.756134        0.136525
BFGS:  173 11:40:04     -369.761292        0.119533
BFGS:  174 11:40:04     -369.766937        0.076927
BFGS:  175 11:40:05     -369.773773        0.086632
BFGS:  176 11:40:05     -369.780518        0.100098
BFGS:  177 11:40:05     -369.784912        0.102665
BFGS:  178 11:40:05     -369.788605        0.091382
BFGS:  179 11:40:05     -369.792572        0.056508
BFGS:  180 11:40:05     -369.796051        0.063196
BFGS:  181 11:40:05     -369.798950        0.078594
BFGS:  182 11:40:05     -369.801239        0.072808
BFGS:  183 11:40:05     -369.803680        0.054848
BFGS:  184 11:40:05     -369.806580        0.048974
      Step     Time          Energy          fmax
BFGS:    0 11:40:05     -343.815552        2.249265
BFGS:    1 11:40:05     -344.686096        2.231025
BFGS:    2 11:40:06     -349.358551        2.045889
BFGS:    3 11:40:06     -352.539001        1.740704
BFGS:    4 11:40:06     -353.616058        1.902191
BFGS:    5 11:40:06     -354.144836        1.480113
BFGS:    6 11:40:06     -356.030548        1.228940
BFGS:    7 11:40:06     -357.188385        1.084722
BFGS:    8 11:40:06     -357.986633        1.160279
BFGS:    9 11:40:06     -358.614624        1.360963
BFGS:   10 11:40:06     -359.322601        1.288462
BFGS:   11 11:40:06     -360.236725        1.069683
BFGS:   12 11:40:06     -361.076202        0.826145
BFGS:   13 11:40:06     -361.437897        0.969256
BFGS:   14 11:40:07     -361.672302        0.960262
BFGS:   15 11:40:07     -362.146942        0.641682
BFGS:   16 11:40:07     -362.313843        0.599580
BFGS:   17 11:40:07     -362.465515        0.600673
BFGS:   18 11:40:07     -362.565948        0.525911
BFGS:   19 11:40:07     -362.674622        0.331832
BFGS:   20 11:40:07     -362.742462        0.324761
BFGS:   21 11:40:07     -362.782593        0.360674
BFGS:   22 11:40:07     -362.819916        0.317405
BFGS:   23 11:40:07     -362.861938        0.235116
BFGS:   24 11:40:07     -362.883362        0.181958
BFGS:   25 11:40:07     -362.897400        0.174993
BFGS:   26 11:40:08     -362.913025        0.211294
BFGS:   27 11:40:08     -362.928741        0.191915
BFGS:   28 11:40:08     -362.943970        0.152543
BFGS:   29 11:40:08     -362.954407        0.153630
BFGS:   30 11:40:08     -362.963593        0.157102
BFGS:   31 11:40:08     -362.975037        0.158966
BFGS:   32 11:40:08     -362.986145        0.158537
BFGS:   33 11:40:08     -362.995941        0.154912
BFGS:   34 11:40:08     -363.003845        0.149828
BFGS:   35 11:40:08     -363.013367        0.149720
BFGS:   36 11:40:08     -363.023987        0.140383
BFGS:   37 11:40:08     -363.034332        0.179755
BFGS:   38 11:40:09     -363.044342        0.172635
BFGS:   39 11:40:09     -363.054871        0.168061
BFGS:   40 11:40:09     -363.070862        0.213750
BFGS:   41 11:40:09     -363.088318        0.180763
BFGS:   42 11:40:09     -363.106262        0.151383
BFGS:   43 11:40:09     -363.123749        0.182749
BFGS:   44 11:40:09     -363.143524        0.220601
BFGS:   45 11:40:09     -363.168243        0.215275
BFGS:   46 11:40:09     -363.197235        0.218778
BFGS:   47 11:40:09     -363.221741        0.204905
BFGS:   48 11:40:09     -363.238007        0.177027
BFGS:   49 11:40:10     -363.259735        0.234607
BFGS:   50 11:40:10     -363.281433        0.222022
BFGS:   51 11:40:10     -363.298157        0.188307
BFGS:   52 11:40:10     -363.312164        0.173463
BFGS:   53 11:40:10     -363.321198        0.135561
BFGS:   54 11:40:10     -363.333862        0.159174
BFGS:   55 11:40:10     -363.343201        0.135219
BFGS:   56 11:40:10     -363.350891        0.109483
BFGS:   57 11:40:10     -363.356018        0.111251
BFGS:   58 11:40:10     -363.361755        0.098636
BFGS:   59 11:40:10     -363.366577        0.094774
BFGS:   60 11:40:10     -363.369873        0.076225
BFGS:   61 11:40:11     -363.371796        0.055485
BFGS:   62 11:40:11     -363.373474        0.058242
BFGS:   63 11:40:11     -363.375214        0.059032
BFGS:   64 11:40:11     -363.376678        0.045855
      Step     Time          Energy          fmax
BFGS:    0 11:40:11     -355.780396        2.251272
BFGS:    1 11:40:11     -356.745972        2.149948
BFGS:    2 11:40:11     -361.534790        1.683644
BFGS:    3 11:40:11     -362.398834        3.172533
BFGS:    4 11:40:11     -363.227875        1.580130
BFGS:    5 11:40:11     -363.788055        1.350877
BFGS:    6 11:40:11     -365.185638        1.168542
BFGS:    7 11:40:11     -365.615662        1.185524
BFGS:    8 11:40:12     -365.979126        1.216481
BFGS:    9 11:40:12     -366.935364        1.058260
BFGS:   10 11:40:12     -367.610229        0.743893
BFGS:   11 11:40:12     -367.952179        1.060456
BFGS:   12 11:40:12     -368.196655        0.993149
BFGS:   13 11:40:12     -368.607605        0.588861
BFGS:   14 11:40:12     -368.798950        0.479587
BFGS:   15 11:40:12     -368.949921        0.594129
BFGS:   16 11:40:12     -369.059814        0.572205
BFGS:   17 11:40:12     -369.179443        0.429791
BFGS:   18 11:40:12     -369.272888        0.356391
BFGS:   19 11:40:12     -369.331238        0.389039
BFGS:   20 11:40:13     -369.374725        0.359377
BFGS:   21 11:40:13     -369.423615        0.294135
BFGS:   22 11:40:13     -369.476440        0.221030
BFGS:   23 11:40:13     -369.503082        0.215290
BFGS:   24 11:40:13     -369.527100        0.263965
BFGS:   25 11:40:13     -369.546875        0.252902
BFGS:   26 11:40:13     -369.572723        0.176899
BFGS:   27 11:40:13     -369.588806        0.151695
BFGS:   28 11:40:13     -369.602783        0.165568
BFGS:   29 11:40:13     -369.618896        0.185639
BFGS:   30 11:40:13     -369.639893        0.180679
BFGS:   31 11:40:13     -369.659302        0.150675
BFGS:   32 11:40:14     -369.675751        0.155840
BFGS:   33 11:40:14     -369.692078        0.168345
BFGS:   34 11:40:14     -369.714478        0.211568
BFGS:   35 11:40:14     -369.744629        0.243476
BFGS:   36 11:40:14     -369.775909        0.227777
BFGS:   37 11:40:14     -369.804413        0.220828
BFGS:   38 11:40:14     -369.838776        0.244743
BFGS:   39 11:40:14     -369.882233        0.302736
BFGS:   40 11:40:14     -369.929382        0.348366
BFGS:   41 11:40:14     -369.969849        0.281840
BFGS:   42 11:40:14     -370.003296        0.196616
BFGS:   43 11:40:14     -370.037292        0.242461
BFGS:   44 11:40:15     -370.074890        0.270912
BFGS:   45 11:40:15     -370.107697        0.230052
BFGS:   46 11:40:15     -370.129608        0.167975
BFGS:   47 11:40:15     -370.148163        0.164144
BFGS:   48 11:40:15     -370.167603        0.182005
BFGS:   49 11:40:15     -370.187927        0.187283
BFGS:   50 11:40:15     -370.201172        0.149814
BFGS:   51 11:40:15     -370.209076        0.112943
BFGS:   52 11:40:15     -370.216553        0.114910
BFGS:   53 11:40:15     -370.224762        0.114162
BFGS:   54 11:40:15     -370.231110        0.092588
BFGS:   55 11:40:15     -370.234955        0.076490
