========= Job started  at Wed Mar 25 11:16:22 CET 2026 ==========
My jobid: 4586713
My array id: 3
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
['Ni', 'Cu', 'Rh', 'Ir', 'Pd']
CHGNet v0.3.0 initialized with 412,525 parameters
CHGNet will run on cuda
      Step     Time          Energy          fmax
BFGS:    0 11:35:19     -409.628540        3.396046
BFGS:    1 11:35:19     -411.077942        3.373242
BFGS:    2 11:35:20     -416.784698        3.214417
BFGS:    3 11:35:20     -421.450378        2.923195
BFGS:    4 11:35:20     -424.225189        3.155859
BFGS:    5 11:35:20     -426.005798        4.040269
BFGS:    6 11:35:20     -427.879791        3.226771
BFGS:    7 11:35:20     -429.885193        2.373817
BFGS:    8 11:35:20     -431.877045        2.064294
BFGS:    9 11:35:20     -433.748016        1.992697
BFGS:   10 11:35:20     -435.320984        1.779459
BFGS:   11 11:35:20     -436.527588        1.711827
BFGS:   12 11:35:20     -437.552673        2.054500
BFGS:   13 11:35:20     -438.607941        1.965819
BFGS:   14 11:35:20     -439.796570        1.289771
BFGS:   15 11:35:20     -440.887726        1.026977
BFGS:   16 11:35:21     -441.513000        1.589897
BFGS:   17 11:35:21     -442.243866        1.904937
BFGS:   18 11:35:21     -443.089813        1.399444
BFGS:   19 11:35:21     -443.629852        0.878986
BFGS:   20 11:35:21     -443.905273        0.617945
BFGS:   21 11:35:21     -444.136780        0.714794
BFGS:   22 11:35:21     -444.308411        0.757058
BFGS:   23 11:35:21     -444.506348        0.489404
BFGS:   24 11:35:21     -444.617828        0.365108
BFGS:   25 11:35:21     -444.688568        0.316559
BFGS:   26 11:35:21     -444.754303        0.437833
BFGS:   27 11:35:21     -444.839935        0.355612
BFGS:   28 11:35:22     -444.894989        0.322395
BFGS:   29 11:35:22     -444.928680        0.253646
BFGS:   30 11:35:22     -444.957245        0.275169
BFGS:   31 11:35:22     -444.995941        0.315924
BFGS:   32 11:35:22     -445.035950        0.252488
BFGS:   33 11:35:22     -445.073242        0.245148
BFGS:   34 11:35:22     -445.108643        0.296780
BFGS:   35 11:35:22     -445.147797        0.362811
BFGS:   36 11:35:22     -445.203979        0.327618
BFGS:   37 11:35:22     -445.263428        0.371474
BFGS:   38 11:35:22     -445.323700        0.324127
BFGS:   39 11:35:22     -445.387726        0.355087
BFGS:   40 11:35:22     -445.489014        0.502034
BFGS:   41 11:35:23     -445.592194        0.535093
BFGS:   42 11:35:23     -445.690308        0.430349
BFGS:   43 11:35:23     -445.788605        0.384947
BFGS:   44 11:35:23     -445.870300        0.411413
BFGS:   45 11:35:23     -445.964813        0.428391
BFGS:   46 11:35:23     -446.076477        0.417633
BFGS:   47 11:35:23     -446.177673        0.321164
BFGS:   48 11:35:23     -446.258331        0.344693
BFGS:   49 11:35:23     -446.314728        0.306963
BFGS:   50 11:35:23     -446.380493        0.395081
BFGS:   51 11:35:23     -446.429504        0.331045
BFGS:   52 11:35:23     -446.469330        0.202552
BFGS:   53 11:35:24     -446.491821        0.191122
BFGS:   54 11:35:24     -446.516693        0.213508
BFGS:   55 11:35:24     -446.538086        0.213351
BFGS:   56 11:35:24     -446.554504        0.146732
BFGS:   57 11:35:24     -446.563995        0.095459
BFGS:   58 11:35:24     -446.569336        0.087296
BFGS:   59 11:35:24     -446.574188        0.087205
BFGS:   60 11:35:24     -446.578766        0.070538
BFGS:   61 11:35:24     -446.581696        0.053619
BFGS:   62 11:35:24     -446.583466        0.058742
BFGS:   63 11:35:24     -446.585083        0.072037
BFGS:   64 11:35:25     -446.587036        0.054365
BFGS:   65 11:35:25     -446.588440        0.047309
      Step     Time          Energy          fmax
BFGS:    0 11:35:25     -439.416199        3.209590
BFGS:    1 11:35:25     -440.645416        3.169533
BFGS:    2 11:35:25     -445.527710        2.939253
BFGS:    3 11:35:25     -449.116608        2.594444
BFGS:    4 11:35:25     -451.009277        2.905077
BFGS:    5 11:35:25     -452.501648        3.367471
BFGS:    6 11:35:25     -454.124237        2.872555
BFGS:    7 11:35:25     -455.722778        2.085725
BFGS:    8 11:35:25     -457.171082        1.257347
BFGS:    9 11:35:25     -458.416718        1.356632
BFGS:   10 11:35:25     -459.529785        1.661544
BFGS:   11 11:35:26     -460.547180        1.984621
BFGS:   12 11:35:26     -461.560974        1.805724
BFGS:   13 11:35:26     -462.536560        1.545457
BFGS:   14 11:35:26     -463.427429        1.062022
BFGS:   15 11:35:26     -463.993958        1.078422
BFGS:   16 11:35:26     -464.297882        1.109514
BFGS:   17 11:35:26     -464.976562        0.592730
BFGS:   18 11:35:26     -465.165497        0.519147
BFGS:   19 11:35:26     -465.308655        0.517070
BFGS:   20 11:35:26     -465.401550        0.478693
BFGS:   21 11:35:26     -465.524841        0.393156
BFGS:   22 11:35:26     -465.606934        0.301889
BFGS:   23 11:35:26     -465.649475        0.274515
BFGS:   24 11:35:27     -465.682953        0.281861
BFGS:   25 11:35:27     -465.724762        0.262652
BFGS:   26 11:35:27     -465.760529        0.227747
BFGS:   27 11:35:27     -465.796051        0.257328
BFGS:   28 11:35:27     -465.832977        0.282589
BFGS:   29 11:35:27     -465.879944        0.303137
BFGS:   30 11:35:27     -465.944214        0.321765
BFGS:   31 11:35:27     -465.997925        0.267554
BFGS:   32 11:35:27     -466.046295        0.278560
BFGS:   33 11:35:27     -466.091248        0.330333
BFGS:   34 11:35:27     -466.147491        0.376036
BFGS:   35 11:35:27     -466.214783        0.346594
BFGS:   36 11:35:27     -466.266266        0.347122
BFGS:   37 11:35:28     -466.315186        0.403506
BFGS:   38 11:35:28     -466.375000        0.336781
BFGS:   39 11:35:28     -466.451996        0.317531
BFGS:   40 11:35:28     -466.518707        0.325268
BFGS:   41 11:35:28     -466.583588        0.434267
BFGS:   42 11:35:28     -466.635712        0.492468
BFGS:   43 11:35:28     -466.699402        0.444495
BFGS:   44 11:35:28     -466.774200        0.470947
BFGS:   45 11:35:28     -466.833618        0.322490
BFGS:   46 11:35:28     -466.867401        0.234986
BFGS:   47 11:35:28     -466.903809        0.224517
BFGS:   48 11:35:28     -466.937347        0.208793
BFGS:   49 11:35:28     -466.964203        0.173606
BFGS:   50 11:35:29     -466.980743        0.150735
BFGS:   51 11:35:29     -466.991669        0.161863
BFGS:   52 11:35:29     -467.002625        0.150048
BFGS:   53 11:35:29     -467.014557        0.131710
BFGS:   54 11:35:29     -467.023438        0.104735
BFGS:   55 11:35:29     -467.028229        0.104532
BFGS:   56 11:35:29     -467.031555        0.074731
BFGS:   57 11:35:29     -467.034790        0.062985
BFGS:   58 11:35:29     -467.037842        0.055015
BFGS:   59 11:35:29     -467.039307        0.053509
BFGS:   60 11:35:29     -467.040161        0.045784
      Step     Time          Energy          fmax
BFGS:    0 11:35:29     -401.725098        3.190661
BFGS:    1 11:35:29     -403.381500        3.159832
BFGS:    2 11:35:30     -409.955505        2.883840
BFGS:    3 11:35:30     -414.076141        2.390888
BFGS:    4 11:35:30     -415.470184        3.738272
BFGS:    5 11:35:30     -416.958405        2.743865
BFGS:    6 11:35:30     -419.418732        1.903344
BFGS:    7 11:35:30     -421.286041        1.850419
BFGS:    8 11:35:30     -422.593201        1.852495
BFGS:    9 11:35:30     -423.555145        1.612730
BFGS:   10 11:35:30     -424.529114        1.416081
BFGS:   11 11:35:30     -425.613739        1.284196
BFGS:   12 11:35:30     -426.737549        1.223492
BFGS:   13 11:35:30     -427.802216        1.475311
BFGS:   14 11:35:30     -428.727264        1.602378
BFGS:   15 11:35:30     -429.612549        1.849642
BFGS:   16 11:35:31     -430.543793        1.964639
BFGS:   17 11:35:31     -431.431366        1.609859
BFGS:   18 11:35:31     -432.200439        0.989872
BFGS:   19 11:35:31     -432.739441        0.843068
BFGS:   20 11:35:31     -433.016754        0.858017
BFGS:   21 11:35:31     -433.415375        0.689088
BFGS:   22 11:35:31     -433.642944        0.506910
BFGS:   23 11:35:31     -433.806732        0.480409
BFGS:   24 11:35:31     -433.893127        0.434043
BFGS:   25 11:35:31     -433.971283        0.362453
BFGS:   26 11:35:31     -434.039703        0.294694
BFGS:   27 11:35:31     -434.079102        0.250073
BFGS:   28 11:35:32     -434.114960        0.251955
BFGS:   29 11:35:32     -434.152130        0.326756
BFGS:   30 11:35:32     -434.186005        0.312397
BFGS:   31 11:35:32     -434.213715        0.224236
BFGS:   32 11:35:32     -434.233276        0.221212
BFGS:   33 11:35:32     -434.255829        0.243057
BFGS:   34 11:35:32     -434.286682        0.252769
BFGS:   35 11:35:32     -434.321289        0.242737
BFGS:   36 11:35:32     -434.350983        0.258151
BFGS:   37 11:35:32     -434.383514        0.312987
BFGS:   38 11:35:32     -434.426392        0.321296
BFGS:   39 11:35:33     -434.488861        0.336022
BFGS:   40 11:35:33     -434.558228        0.360672
BFGS:   41 11:35:33     -434.621368        0.406296
BFGS:   42 11:35:33     -434.687042        0.395661
BFGS:   43 11:35:33     -434.742493        0.356480
BFGS:   44 11:35:33     -434.818359        0.336592
BFGS:   45 11:35:33     -434.870117        0.353847
BFGS:   46 11:35:33     -434.911743        0.295466
BFGS:   47 11:35:33     -434.951782        0.314084
BFGS:   48 11:35:33     -434.991638        0.259570
BFGS:   49 11:35:33     -435.027405        0.186262
BFGS:   50 11:35:33     -435.051544        0.218044
BFGS:   51 11:35:34     -435.074005        0.213340
BFGS:   52 11:35:34     -435.098969        0.240661
BFGS:   53 11:35:34     -435.117310        0.185711
BFGS:   54 11:35:34     -435.129272        0.098793
BFGS:   55 11:35:34     -435.134827        0.088956
BFGS:   56 11:35:34     -435.140930        0.096089
BFGS:   57 11:35:34     -435.146484        0.111982
BFGS:   58 11:35:34     -435.150421        0.104084
BFGS:   59 11:35:34     -435.152863        0.084042
BFGS:   60 11:35:34     -435.154694        0.072212
BFGS:   61 11:35:34     -435.156830        0.068268
BFGS:   62 11:35:34     -435.158386        0.057268
BFGS:   63 11:35:34     -435.159485        0.035427
      Step     Time          Energy          fmax
BFGS:    0 11:35:35     -383.543762        3.239141
BFGS:    1 11:35:35     -384.977905        3.208748
BFGS:    2 11:35:35     -390.773987        3.030827
BFGS:    3 11:35:35     -395.132111        2.700903
BFGS:    4 11:35:35     -397.454651        3.374165
BFGS:    5 11:35:35     -399.306061        3.912668
BFGS:    6 11:35:35     -401.375397        3.142507
BFGS:    7 11:35:35     -403.425995        2.806796
BFGS:    8 11:35:35     -405.304871        2.134827
BFGS:    9 11:35:35     -406.945312        1.934724
BFGS:   10 11:35:35     -408.257385        1.906183
BFGS:   11 11:35:35     -409.363495        1.862066
BFGS:   12 11:35:35     -410.714783        1.522158
BFGS:   13 11:35:36     -411.931946        1.454019
BFGS:   14 11:35:36     -413.120117        1.582747
BFGS:   15 11:35:36     -414.206177        1.609793
BFGS:   16 11:35:36     -415.146301        1.531638
BFGS:   17 11:35:36     -415.928223        1.364090
BFGS:   18 11:35:36     -416.644867        1.321095
BFGS:   19 11:35:36     -417.322174        1.245716
BFGS:   20 11:35:36     -418.007202        1.007891
BFGS:   21 11:35:36     -418.497925        0.958593
BFGS:   22 11:35:36     -418.824585        0.813529
BFGS:   23 11:35:36     -419.126343        0.856178
BFGS:   24 11:35:36     -419.364746        0.753972
BFGS:   25 11:35:36     -419.540619        0.425068
BFGS:   26 11:35:37     -419.634247        0.378849
BFGS:   27 11:35:37     -419.711365        0.516926
BFGS:   28 11:35:37     -419.781372        0.482815
BFGS:   29 11:35:37     -419.838379        0.284093
BFGS:   30 11:35:37     -419.876282        0.258578
BFGS:   31 11:35:37     -419.907623        0.248943
BFGS:   32 11:35:37     -419.941223        0.259303
BFGS:   33 11:35:37     -419.969940        0.253693
BFGS:   34 11:35:37     -419.996918        0.235806
BFGS:   35 11:35:37     -420.015106        0.215948
BFGS:   36 11:35:37     -420.037781        0.268570
BFGS:   37 11:35:37     -420.066101        0.311857
BFGS:   38 11:35:37     -420.106018        0.246335
BFGS:   39 11:35:38     -420.135345        0.227185
BFGS:   40 11:35:38     -420.168152        0.242094
BFGS:   41 11:35:38     -420.205566        0.238911
BFGS:   42 11:35:38     -420.257263        0.316239
BFGS:   43 11:35:38     -420.310730        0.294584
BFGS:   44 11:35:38     -420.357208        0.350049
BFGS:   45 11:35:38     -420.401764        0.333268
BFGS:   46 11:35:38     -420.449799        0.285774
BFGS:   47 11:35:38     -420.514221        0.390885
BFGS:   48 11:35:38     -420.578796        0.301145
BFGS:   49 11:35:38     -420.623962        0.293079
BFGS:   50 11:35:38     -420.672577        0.294667
BFGS:   51 11:35:38     -420.720856        0.258241
BFGS:   52 11:35:39     -420.768219        0.301910
BFGS:   53 11:35:39     -420.812073        0.317656
BFGS:   54 11:35:39     -420.857880        0.312824
BFGS:   55 11:35:39     -420.899780        0.253211
BFGS:   56 11:35:39     -420.937622        0.239060
BFGS:   57 11:35:39     -420.979279        0.283322
BFGS:   58 11:35:39     -421.002686        0.245499
BFGS:   59 11:35:39     -421.029358        0.231641
BFGS:   60 11:35:39     -421.052734        0.177890
BFGS:   61 11:35:39     -421.068329        0.123415
BFGS:   62 11:35:39     -421.076294        0.124196
BFGS:   63 11:35:39     -421.082367        0.112640
BFGS:   64 11:35:40     -421.088043        0.104543
BFGS:   65 11:35:40     -421.093231        0.089385
BFGS:   66 11:35:40     -421.095978        0.066744
BFGS:   67 11:35:40     -421.097809        0.058728
BFGS:   68 11:35:40     -421.099670        0.060993
BFGS:   69 11:35:40     -421.101471        0.053982
BFGS:   70 11:35:40     -421.102600        0.037151
      Step     Time          Energy          fmax
BFGS:    0 11:35:40     -412.338867        3.234490
BFGS:    1 11:35:40     -413.665894        3.203317
BFGS:    2 11:35:40     -418.984009        3.001046
BFGS:    3 11:35:40     -423.116882        2.681138
BFGS:    4 11:35:40     -425.403503        2.512718
BFGS:    5 11:35:40     -426.853699        3.174694
BFGS:    6 11:35:41     -428.542480        2.759693
BFGS:    7 11:35:41     -430.380280        2.069299
BFGS:    8 11:35:41     -432.204620        1.963321
BFGS:    9 11:35:41     -433.836853        1.768992
BFGS:   10 11:35:41     -435.197235        1.871477
BFGS:   11 11:35:41     -436.398468        1.716142
BFGS:   12 11:35:41     -437.394012        1.649084
BFGS:   13 11:35:41     -438.353577        1.296662
BFGS:   14 11:35:41     -439.440674        1.136770
BFGS:   15 11:35:41     -440.407532        1.048904
BFGS:   16 11:35:41     -440.965576        1.627651
BFGS:   17 11:35:41     -441.635590        1.663798
BFGS:   18 11:35:42     -442.176880        0.951965
BFGS:   19 11:35:42     -442.491364        0.615032
BFGS:   20 11:35:42     -442.695648        0.627578
BFGS:   21 11:35:42     -442.807709        0.706309
BFGS:   22 11:35:42     -442.914581        0.538580
BFGS:   23 11:35:42     -442.980225        0.310119
BFGS:   24 11:35:42     -443.024139        0.332417
BFGS:   25 11:35:42     -443.054993        0.367447
BFGS:   26 11:35:42     -443.099060        0.286408
BFGS:   27 11:35:42     -443.137604        0.285564
BFGS:   28 11:35:42     -443.172974        0.250169
BFGS:   29 11:35:43     -443.201477        0.323406
BFGS:   30 11:35:43     -443.257050        0.405859
BFGS:   31 11:35:43     -443.319153        0.332547
BFGS:   32 11:35:43     -443.375336        0.288389
BFGS:   33 11:35:43     -443.432190        0.349436
BFGS:   34 11:35:43     -443.486816        0.494250
BFGS:   35 11:35:43     -443.562134        0.451150
BFGS:   36 11:35:43     -443.627686        0.428428
BFGS:   37 11:35:43     -443.685730        0.457605
BFGS:   38 11:35:43     -443.735870        0.373120
BFGS:   39 11:35:43     -443.798950        0.458461
BFGS:   40 11:35:43     -443.864349        0.378476
BFGS:   41 11:35:43     -443.935547        0.474382
BFGS:   42 11:35:44     -443.985107        0.441496
BFGS:   43 11:35:44     -444.052795        0.543193
BFGS:   44 11:35:44     -444.125122        0.562190
BFGS:   45 11:35:44     -444.206268        0.323714
BFGS:   46 11:35:44     -444.259888        0.379576
BFGS:   47 11:35:44     -444.310455        0.320032
BFGS:   48 11:35:44     -444.356415        0.399091
BFGS:   49 11:35:44     -444.403046        0.365863
BFGS:   50 11:35:44     -444.441956        0.235710
BFGS:   51 11:35:44     -444.464874        0.208478
BFGS:   52 11:35:44     -444.484344        0.197149
BFGS:   53 11:35:44     -444.507477        0.236293
BFGS:   54 11:35:45     -444.530396        0.172114
BFGS:   55 11:35:45     -444.543518        0.122621
BFGS:   56 11:35:45     -444.552887        0.124849
BFGS:   57 11:35:45     -444.562073        0.150487
BFGS:   58 11:35:45     -444.570618        0.123710
BFGS:   59 11:35:45     -444.575867        0.072572
BFGS:   60 11:35:45     -444.579163        0.081115
BFGS:   61 11:35:45     -444.582153        0.091190
BFGS:   62 11:35:45     -444.585083        0.097281
BFGS:   63 11:35:45     -444.587158        0.057252
BFGS:   64 11:35:45     -444.588196        0.034218
      Step     Time          Energy          fmax
BFGS:    0 11:35:45     -426.137756        3.519195
BFGS:    1 11:35:45     -427.577362        3.480188
BFGS:    2 11:35:46     -432.921967        3.254610
BFGS:    3 11:35:46     -437.213776        2.928265
BFGS:    4 11:35:46     -439.985596        2.509068
BFGS:    5 11:35:46     -441.871735        3.490082
BFGS:    6 11:35:46     -443.746246        3.374484
BFGS:    7 11:35:46     -445.683014        2.703884
BFGS:    8 11:35:46     -447.529388        2.238695
BFGS:    9 11:35:46     -449.168762        1.848856
BFGS:   10 11:35:46     -450.603394        1.205189
BFGS:   11 11:35:46     -451.362122        1.104507
BFGS:   12 11:35:46     -452.007263        1.097554
BFGS:   13 11:35:46     -452.712097        1.129306
BFGS:   14 11:35:46     -453.529602        1.074561
BFGS:   15 11:35:46     -454.221375        1.088712
BFGS:   16 11:35:47     -454.876556        1.556136
BFGS:   17 11:35:47     -455.565857        1.722161
BFGS:   18 11:35:47     -456.293030        1.805133
BFGS:   19 11:35:47     -457.044250        1.767962
BFGS:   20 11:35:47     -457.761230        1.516877
BFGS:   21 11:35:47     -458.437317        1.053262
BFGS:   22 11:35:47     -459.024139        1.139305
BFGS:   23 11:35:47     -459.368652        0.870501
BFGS:   24 11:35:47     -459.726135        0.634485
BFGS:   25 11:35:47     -459.908508        0.472040
BFGS:   26 11:35:47     -460.061096        0.466427
BFGS:   27 11:35:47     -460.151459        0.369643
BFGS:   28 11:35:47     -460.213531        0.396007
BFGS:   29 11:35:48     -460.273895        0.379244
BFGS:   30 11:35:48     -460.311829        0.245252
BFGS:   31 11:35:48     -460.349182        0.222241
BFGS:   32 11:35:48     -460.372742        0.230093
BFGS:   33 11:35:48     -460.401245        0.248574
BFGS:   34 11:35:48     -460.432251        0.245999
BFGS:   35 11:35:48     -460.462402        0.226684
BFGS:   36 11:35:48     -460.488861        0.211118
BFGS:   37 11:35:48     -460.522156        0.298615
BFGS:   38 11:35:48     -460.569214        0.392965
BFGS:   39 11:35:48     -460.632324        0.405744
BFGS:   40 11:35:48     -460.710083        0.549688
BFGS:   41 11:35:48     -460.791382        0.594081
BFGS:   42 11:35:49     -460.887360        0.492331
BFGS:   43 11:35:49     -460.983307        0.377091
BFGS:   44 11:35:49     -461.076050        0.335135
BFGS:   45 11:35:49     -461.154602        0.415764
BFGS:   46 11:35:49     -461.215637        0.380169
BFGS:   47 11:35:49     -461.291870        0.250779
BFGS:   48 11:35:49     -461.343292        0.224924
BFGS:   49 11:35:49     -461.381195        0.212921
BFGS:   50 11:35:49     -461.405579        0.226327
BFGS:   51 11:35:49     -461.425415        0.180993
BFGS:   52 11:35:49     -461.447937        0.146071
BFGS:   53 11:35:49     -461.463593        0.143377
BFGS:   54 11:35:50     -461.472839        0.127933
BFGS:   55 11:35:50     -461.481293        0.133859
BFGS:   56 11:35:50     -461.490021        0.110981
BFGS:   57 11:35:50     -461.500153        0.095526
BFGS:   58 11:35:50     -461.506317        0.084266
BFGS:   59 11:35:50     -461.510132        0.073559
BFGS:   60 11:35:50     -461.513306        0.057433
BFGS:   61 11:35:50     -461.516449        0.050633
BFGS:   62 11:35:50     -461.518677        0.071433
BFGS:   63 11:35:50     -461.519958        0.066030
BFGS:   64 11:35:50     -461.521088        0.040359
      Step     Time          Energy          fmax
BFGS:    0 11:35:50     -415.532532        3.595336
BFGS:    1 11:35:50     -417.146820        3.568189
BFGS:    2 11:35:51     -423.225159        3.391189
BFGS:    3 11:35:51     -428.144836        3.058061
BFGS:    4 11:35:51     -430.951782        2.823131
BFGS:    5 11:35:51     -432.785278        3.651283
BFGS:    6 11:35:51     -434.802643        3.301492
BFGS:    7 11:35:51     -436.881897        2.599054
BFGS:    8 11:35:51     -438.877167        2.150889
BFGS:    9 11:35:51     -440.670105        2.532613
BFGS:   10 11:35:51     -442.300323        2.573592
BFGS:   11 11:35:51     -443.779602        2.214748
BFGS:   12 11:35:51     -445.104584        2.170050
BFGS:   13 11:35:51     -446.287598        1.915226
BFGS:   14 11:35:52     -447.408264        1.713377
BFGS:   15 11:35:52     -448.465454        1.577088
BFGS:   16 11:35:52     -449.482452        1.378053
BFGS:   17 11:35:52     -450.483124        1.272468
BFGS:   18 11:35:52     -451.440002        1.561643
BFGS:   19 11:35:52     -451.970917        1.767020
BFGS:   20 11:35:52     -452.504517        1.303116
BFGS:   21 11:35:52     -452.964691        0.879629
BFGS:   22 11:35:52     -453.258453        0.942528
BFGS:   23 11:35:52     -453.451904        0.715145
BFGS:   24 11:35:52     -453.593628        0.701245
BFGS:   25 11:35:52     -453.720428        0.534368
BFGS:   26 11:35:53     -453.818024        0.368099
BFGS:   27 11:35:53     -453.876984        0.324066
BFGS:   28 11:35:53     -453.930115        0.368391
BFGS:   29 11:35:53     -453.997314        0.338121
BFGS:   30 11:35:53     -454.044800        0.293482
BFGS:   31 11:35:53     -454.094940        0.290483
BFGS:   32 11:35:53     -454.138458        0.298620
BFGS:   33 11:35:53     -454.190979        0.366119
BFGS:   34 11:35:53     -454.261169        0.311430
BFGS:   35 11:35:53     -454.319702        0.325587
BFGS:   36 11:35:53     -454.381226        0.370667
BFGS:   37 11:35:53     -454.455750        0.372788
BFGS:   38 11:35:54     -454.559784        0.425522
BFGS:   39 11:35:54     -454.663452        0.378383
BFGS:   40 11:35:54     -454.762207        0.397343
BFGS:   41 11:35:54     -454.857361        0.427341
BFGS:   42 11:35:54     -454.948730        0.423635
BFGS:   43 11:35:54     -455.062927        0.369183
BFGS:   44 11:35:54     -455.182800        0.369878
BFGS:   45 11:35:54     -455.288361        0.368809
BFGS:   46 11:35:54     -455.383911        0.358147
BFGS:   47 11:35:54     -455.481873        0.412328
BFGS:   48 11:35:54     -455.601044        0.450634
BFGS:   49 11:35:54     -455.702393        0.356069
BFGS:   50 11:35:55     -455.766602        0.262916
BFGS:   51 11:35:55     -455.802216        0.224100
BFGS:   52 11:35:55     -455.837036        0.207774
BFGS:   53 11:35:55     -455.874084        0.204771
BFGS:   54 11:35:55     -455.904175        0.183567
BFGS:   55 11:35:55     -455.924011        0.212264
BFGS:   56 11:35:55     -455.938660        0.183795
BFGS:   57 11:35:55     -455.952332        0.127612
BFGS:   58 11:35:55     -455.965942        0.137027
BFGS:   59 11:35:55     -455.974548        0.115896
BFGS:   60 11:35:55     -455.979980        0.099266
BFGS:   61 11:35:55     -455.985046        0.071219
BFGS:   62 11:35:55     -455.990509        0.078433
BFGS:   63 11:35:56     -455.994324        0.090007
BFGS:   64 11:35:56     -455.996887        0.073094
BFGS:   65 11:35:56     -455.999054        0.067560
BFGS:   66 11:35:56     -456.002014        0.059660
BFGS:   67 11:35:56     -456.005005        0.064718
BFGS:   68 11:35:56     -456.007080        0.059065
BFGS:   69 11:35:56     -456.008667        0.061163
BFGS:   70 11:35:56     -456.010529        0.058576
BFGS:   71 11:35:56     -456.013092        0.068479
BFGS:   72 11:35:56     -456.015808        0.062026
BFGS:   73 11:35:56     -456.017883        0.062650
BFGS:   74 11:35:56     -456.019684        0.061442
BFGS:   75 11:35:57     -456.022095        0.058681
BFGS:   76 11:35:57     -456.024719        0.067307
BFGS:   77 11:35:57     -456.027618        0.059008
BFGS:   78 11:35:57     -456.029846        0.063170
BFGS:   79 11:35:57     -456.032074        0.060007
BFGS:   80 11:35:57     -456.035095        0.064020
BFGS:   81 11:35:57     -456.039001        0.094113
BFGS:   82 11:35:57     -456.042786        0.101017
BFGS:   83 11:35:57     -456.047913        0.116933
BFGS:   84 11:35:57     -456.052002        0.117698
BFGS:   85 11:35:57     -456.057251        0.084965
BFGS:   86 11:35:57     -456.063568        0.091885
BFGS:   87 11:35:57     -456.067322        0.091057
BFGS:   88 11:35:58     -456.071411        0.087191
BFGS:   89 11:35:58     -456.075195        0.072686
BFGS:   90 11:35:58     -456.079315        0.077075
BFGS:   91 11:35:58     -456.081421        0.071503
BFGS:   92 11:35:58     -456.084534        0.052201
BFGS:   93 11:35:58     -456.086212        0.054986
BFGS:   94 11:35:58     -456.089935        0.057455
BFGS:   95 11:35:58     -456.091888        0.064825
BFGS:   96 11:35:58     -456.093353        0.053742
BFGS:   97 11:35:58     -456.094788        0.044339
      Step     Time          Energy          fmax
BFGS:    0 11:35:58     -411.628174        2.996861
BFGS:    1 11:35:58     -412.683411        2.968872
BFGS:    2 11:35:59     -417.201508        2.768033
BFGS:    3 11:35:59     -420.857544        2.512538
BFGS:    4 11:35:59     -423.368042        2.172796
BFGS:    5 11:35:59     -424.878082        2.395485
BFGS:    6 11:35:59     -426.169647        2.606949
BFGS:    7 11:35:59     -427.630096        2.385208
BFGS:    8 11:35:59     -429.158600        1.747579
BFGS:    9 11:35:59     -430.520691        1.386818
BFGS:   10 11:35:59     -431.500641        1.330307
BFGS:   11 11:35:59     -432.192932        1.304039
BFGS:   12 11:35:59     -433.185364        1.199773
BFGS:   13 11:35:59     -434.077484        1.054186
BFGS:   14 11:35:59     -434.852295        1.119157
BFGS:   15 11:35:59     -435.519531        0.992446
BFGS:   16 11:36:00     -436.037781        1.048996
BFGS:   17 11:36:00     -436.449036        0.873338
BFGS:   18 11:36:00     -436.836426        0.560452
BFGS:   19 11:36:00     -436.966400        0.429760
BFGS:   20 11:36:00     -437.047424        0.374627
BFGS:   21 11:36:00     -437.113556        0.353321
BFGS:   22 11:36:00     -437.180847        0.324890
BFGS:   23 11:36:00     -437.224609        0.290335
BFGS:   24 11:36:00     -437.256622        0.264483
BFGS:   25 11:36:00     -437.291199        0.276492
BFGS:   26 11:36:00     -437.335846        0.242149
BFGS:   27 11:36:00     -437.373077        0.261046
BFGS:   28 11:36:00     -437.406189        0.308266
BFGS:   29 11:36:01     -437.440002        0.330083
BFGS:   30 11:36:01     -437.487915        0.333317
BFGS:   31 11:36:01     -437.548340        0.350069
BFGS:   32 11:36:01     -437.601410        0.311069
BFGS:   33 11:36:01     -437.656250        0.303419
BFGS:   34 11:36:01     -437.719360        0.332422
BFGS:   35 11:36:01     -437.805115        0.351771
BFGS:   36 11:36:01     -437.895508        0.360037
BFGS:   37 11:36:01     -437.974396        0.341836
BFGS:   38 11:36:01     -438.033142        0.305478
BFGS:   39 11:36:01     -438.100525        0.292058
BFGS:   40 11:36:02     -438.190796        0.367649
BFGS:   41 11:36:02     -438.272675        0.470181
BFGS:   42 11:36:02     -438.354126        0.436215
BFGS:   43 11:36:02     -438.426727        0.382580
BFGS:   44 11:36:02     -438.495483        0.285288
BFGS:   45 11:36:02     -438.566223        0.262976
BFGS:   46 11:36:02     -438.613129        0.254077
BFGS:   47 11:36:02     -438.642914        0.290789
BFGS:   48 11:36:02     -438.668915        0.242776
BFGS:   49 11:36:02     -438.700653        0.170695
BFGS:   50 11:36:02     -438.720398        0.146490
BFGS:   51 11:36:02     -438.732788        0.127016
BFGS:   52 11:36:03     -438.741150        0.124040
BFGS:   53 11:36:03     -438.748627        0.124376
BFGS:   54 11:36:03     -438.756042        0.097419
BFGS:   55 11:36:03     -438.760651        0.065409
BFGS:   56 11:36:03     -438.763123        0.058567
BFGS:   57 11:36:03     -438.765686        0.059308
BFGS:   58 11:36:03     -438.768433        0.066673
